epoch,train_loss,train_rmse,train_mae,val_loss,val_mae,val_rmse,test_loss,test_mae,test_rmse
145,0.5716665354750529,1.0809025200537743,0.5716665354750529,0.6249858675800802,0.6249858675800802,1.2594612740020827,0.580576168671819,0.580576168671819,0.957081316725714
146,0.5547999956520273,1.0662480651280626,0.5547999956520273,0.6448101405861714,0.6448101405861714,1.2068827003486797,0.6187740609846042,0.6187740609846042,1.0840825976534294
147,0.584067574500128,1.0974031708384901,0.584067574500128,0.6856417708070559,0.6856417708070559,1.260739592092505,0.634574999336068,0.634574999336068,1.026672808521413
148,0.5819494573059227,1.1127033696381547,0.5819494573059227,0.731562273583938,0.731562273583938,1.2800537428569758,0.6951996788723778,0.6951996788723778,1.1039340828120299
149,0.5644758773179752,1.1034790146731739,0.5644758773179752,0.6317652271274378,0.6317652271274378,1.2170711651676476,0.5905970999302755,0.5905970999302755,1.0336783287929703
150,0.5433099419375971,1.050652287889789,0.5433099419375971,0.6332018080773009,0.6332018080773009,1.2220818042908221,0.5685339610995227,0.5685339610995227,0.9613110645918412
151,0.5361795489084283,1.0458275106445516,0.5361795489084283,0.6372063354847549,0.6372063354847549,1.221893458710004,0.575504781635663,0.575504781635663,0.9709958568692765
152,0.5755674801784637,1.0925055993529917,0.5755674801784637,0.6587719031159869,0.6587719031159869,1.2405943293174915,0.5891667540746791,0.5891667540746791,1.0312289982143383
153,0.574399753133058,1.095525676259326,0.574399753133058,0.6531893941839385,0.6531893941839385,1.2353498328681871,0.5789665375047057,0.5789665375047057,0.9628896874947048
154,0.561125524850135,1.0657158849008548,0.561125524850135,0.6553319441048364,0.6553319441048364,1.1940386700404102,0.6111120740875943,0.6111120740875943,1.0434535088488
155,0.5388758000045034,1.0555210334662317,0.5388758000045034,0.638870030528239,0.638870030528239,1.209132714992859,0.5781738858186561,0.5781738858186561,0.989967908013344
156,0.5398337136266569,1.051768745191335,0.5398337136266569,0.6582952531571624,0.6582952531571624,1.17483416327426,0.6093925428754501,0.6093925428754501,1.0333298114878475
157,0.5531942831315935,1.0405455575878415,0.5531942831315935,0.615728990433334,0.615728990433334,1.175930997798505,0.5877543169123526,0.5877543169123526,1.0520038606915354
158,0.5578420721580712,1.0775677264731556,0.5578420721580712,0.6422972343720411,0.6422972343720411,1.1895287823401035,0.5749493964755809,0.5749493964755809,0.9852252497396773
159,0.518567615937891,0.9843470206076496,0.518567615937891,0.6334371593968496,0.6334371593968496,1.1963435832186369,0.5983547345372556,0.5983547345372556,0.9888507203776771
160,0.5125523794106659,0.9857623108694198,0.5125523794106659,0.6485426337546722,0.6485426337546722,1.2000883852282043,0.5941070381921666,0.5941070381921666,1.0354861934002018
161,0.5323938443993863,1.0485249962417864,0.5323938443993863,0.695781000213478,0.695781000213478,1.2348278819725513,0.617386979001169,0.617386979001169,1.006137412256142
162,0.5516061936751626,1.0734723265761128,0.5516061936751626,0.617047473731603,0.617047473731603,1.1894893396245707,0.5565292716936301,0.5565292716936301,0.9739166488371768
163,0.540997029345662,1.0436929706510727,0.540997029345662,0.6767889435753622,0.6767889435753622,1.2552066838857918,0.5928072756483355,0.5928072756483355,0.9822314177364332
164,0.5678655754598937,1.0722634087702634,0.5678655754598937,0.6506430608691371,0.6506430608691371,1.252924826441908,0.5622125490931155,0.5622125490931155,0.946617859274762
165,0.5266085975387294,0.9969221327381016,0.5266085975387294,0.6567422629762512,0.6567422629762512,1.2283337276759017,0.6218009950550458,0.6218009950550458,1.048185161708783
166,0.5457300504276056,1.058038152736542,0.5457300504276056,0.6307035723113289,0.6307035723113289,1.2141764927836403,0.5757237718305515,0.5757237718305515,0.9696762252421555
167,0.5519490551255007,1.0701988027615381,0.5519490551255007,0.6721983946321581,0.6721983946321581,1.2185307376453929,0.6361036864855817,0.6361036864855817,1.0366291778102525
168,0.5358169075984527,1.0489016986200226,0.5358169075984527,0.6310334228290805,0.6310334228290805,1.193681294848972,0.5816725410577905,0.5816725410577905,1.061903269961562
169,0.5347926160751437,1.0299847903681416,0.5347926160751437,0.7073071401835395,0.7073071401835395,1.2105204529981914,0.6635401594729824,0.6635401594729824,1.068584262436209
170,0.5067683673211945,0.9723771342107894,0.5067683673211945,0.6345961841793568,0.6345961841793568,1.208099565399892,0.5547114856370533,0.5547114856370533,0.9413888523741285
171,0.5166403411056635,1.017634190487532,0.5166403411056635,0.648754772124635,0.648754772124635,1.2397001150546008,0.5747372876596815,0.5747372876596815,0.9758916367058469
172,0.5336720066009162,1.033907667079538,0.5336720066009162,0.7073426072135172,0.7073426072135172,1.2109429012960902,0.663577884208155,0.663577884208155,1.1015048238857208
173,0.5703941880946053,1.1079511459406979,0.5703941880946053,0.6773902118885925,0.6773902118885925,1.2842339538068777,0.5831877002279267,0.5831877002279267,0.9905249884283781
174,0.5307602437269022,1.0188628944488838,0.5307602437269022,0.6443057311805029,0.6443057311805029,1.168558698974706,0.6054078577128985,0.6054078577128985,1.0063339377087615
175,0.5163013177027177,0.9926858625357413,0.5163013177027177,0.6139027843457211,0.6139027843457211,1.172629652434997,0.5740800941263446,0.5740800941263446,1.0079351118416742
176,0.5389017349603805,1.016929886570759,0.5389017349603805,0.6074749791123568,0.6074749791123568,1.1801509172208478,0.5538409939249054,0.5538409939249054,1.02194179082698
177,0.5312824075314109,1.0237760593849077,0.5312824075314109,0.7311452173914746,0.7311452173914746,1.2987147746331285,0.6334721705385746,0.6334721705385746,1.04521599719377
178,0.5201135802450894,1.0000700345480504,0.5201135802450894,0.6354559181760926,0.6354559181760926,1.235257132030708,0.5606930164890435,0.5606930164890435,0.9730433006171522
179,0.525944718788167,1.0130523550663895,0.525944718788167,0.6659084948296783,0.6659084948296783,1.223817969649016,0.6241647423678682,0.6241647423678682,1.0477888367877826
180,0.5186247835428759,1.0090248117176306,0.5186247835428759,0.6516420514864614,0.6516420514864614,1.2406005627599017,0.5694177178026155,0.5694177178026155,0.9604203233940194
181,0.5552246195535518,1.025670955962207,0.5552246195535518,0.6464810811068169,0.6464810811068169,1.2173531348440094,0.5845899763908095,0.5845899763908095,1.0362775643192053
182,0.50067963546722,0.9903159572444874,0.50067963546722,0.6219115189273094,0.6219115189273094,1.2022016624438088,0.5691355239344007,0.5691355239344007,0.9778088662766812
183,0.5160843430954783,1.0012742175507898,0.5160843430954783,0.6178006022148712,0.6178006022148712,1.2558191104390777,0.536737744134801,0.536737744134801,0.9114331562609806
184,0.5236077391367955,1.0247607891424304,0.5236077391367955,0.6185728245814943,0.6185728245814943,1.2022502705561562,0.5705158819679086,0.5705158819679086,1.021905450656421
185,0.5184346724818534,1.0034322108776728,0.5184346724818534,0.6363556477960072,0.6363556477960072,1.2020357256938692,0.559067549596306,0.559067549596306,0.9691087386856649
186,0.5497599760861868,1.0270623901541822,0.5497599760861868,0.6154539403806621,0.6154539403806621,1.2391722681213926,0.5198464393615723,0.5198464393615723,0.899792228866082
187,0.5210175745874913,0.9903431747661184,0.5210175745874913,0.6514370126416021,0.6514370126416021,1.199142111355069,0.5860547346013193,0.5860547346013193,1.0096441331547465
188,0.5160849077620845,1.0107383945184942,0.5160849077620845,0.6595450993273195,0.6595450993273195,1.2498893351575298,0.5633955411328614,0.5633955411328614,0.9682607220672574
189,0.5063754323839743,0.9818608122435876,0.5063754323839743,0.6265614486012622,0.6265614486012622,1.2040068736238725,0.5582776488238619,0.5582776488238619,0.9851247598475167
190,0.5000299458908478,0.9568247723903438,0.5000299458908478,0.6193888769856877,0.6193888769856877,1.189428710610724,0.5500135913150002,0.5500135913150002,1.0042419805858873
191,0.5046031045015505,0.9956997852696086,0.5046031045015505,0.6241572243179205,0.6241572243179205,1.1894923985828438,0.5579476047108192,0.5579476047108192,1.0196282132955095
192,0.5113092501162346,0.9592442007706059,0.5113092501162346,0.692336453457749,0.692336453457749,1.2424281812801754,0.612122732264395,0.612122732264395,1.0336861075009125
193,0.5040720486049716,0.9847411669375047,0.5040720486049716,0.6049143379632058,0.6049143379632058,1.1741777134550846,0.535840553181772,0.535840553181772,0.9589722515864139
194,0.5061755940126247,0.9991937413577188,0.5061755940126247,0.6135036095466904,0.6135036095466904,1.2061374749051692,0.5219356376706189,0.5219356376706189,0.9013579685511774
195,0.4872953390358855,0.9563830050617158,0.4872953390358855,0.6367567306235716,0.6367567306235716,1.2958883965945673,0.5325585703813392,0.5325585703813392,0.9299916530836678
196,0.5026803566804657,0.9445801621314509,0.5026803566804657,0.6196960584745661,0.6196960584745661,1.228274449792694,0.5230630044718735,0.5230630044718735,0.909902112164098
197,0.4945259896641296,0.9654592903784814,0.4945259896641296,0.6368319446596356,0.6368319446596356,1.2189461218430613,0.57474099952756,0.57474099952756,1.01441922159086
198,0.5119279370344305,0.9580197170568638,0.5119279370344305,0.6422615969135734,0.6422615969135734,1.2616809630545576,0.5504561926572378,0.5504561926572378,0.9484637328493324
199,0.5166698518285993,0.9788947797242266,0.5166698518285993,0.6507197375986513,0.6507197375986513,1.2032797993889954,0.5848762352047986,0.5848762352047986,1.011214692683258
200,0.49478240381494615,0.9636503542725905,0.49478240381494615,0.6347303877765235,0.6347303877765235,1.1994691793903463,0.5748548944487827,0.5748548944487827,1.0037394649731737
201,0.4997938733244147,1.00944953096669,0.4997938733244147,0.6611193604342385,0.6611193604342385,1.244165710837155,0.5656385467252658,0.5656385467252658,0.9474061222465245
202,0.48458225509923697,0.9465856203080133,0.48458225509923697,0.6488664034654885,0.6488664034654885,1.247468761523949,0.5469473918885676,0.5469473918885676,0.9452864111634116
203,0.4975913484209085,0.9610470616084141,0.4975913484209085,0.6568349463858079,0.6568349463858079,1.2241948194133032,0.6014493166945363,0.6014493166945363,1.0303249971270656
204,0.512147922543156,0.9575789414761916,0.512147922543156,0.6293559532201789,0.6293559532201789,1.2024595416904258,0.5458071486640522,0.5458071486640522,0.9276892505551708
205,0.5142551312488661,0.9757283743245293,0.5142551312488661,0.620912139180042,0.620912139180042,1.209763729756992,0.5302807001667168,0.5302807001667168,0.9055911955809675
206,0.5143453301733087,0.9948485296114775,0.5143453301733087,0.6569963412593073,0.6569963412593073,1.2400910971973014,0.5786255998465851,0.5786255998465851,0.9410775029811708
207,0.4954925195540936,0.9577538378192063,0.4954925195540936,0.6944554874198972,0.6944554874198972,1.2735613301098454,0.6327963148364584,0.6327963148364584,1.0894806448074699
208,0.48265903315546405,0.9227026277459345,0.48265903315546405,0.6584874627254762,0.6584874627254762,1.2895912342238822,0.5448233157623815,0.5448233157623815,0.9331415262917607
209,0.4750399137742757,0.9205208492665616,0.4750399137742757,0.6172818271832774,0.6172818271832774,1.192790761735008,0.5457182631237816,0.5457182631237816,0.9620648148782296
210,0.4751557019647099,0.9333787451599914,0.4751557019647099,0.6179749505601455,0.6179749505601455,1.1872384130770097,0.5336293846596288,0.5336293846596288,0.9751812154020564
211,0.48983546208926027,0.9688284415884932,0.48983546208926027,0.6454862281396815,0.6454862281396815,1.2462532394896455,0.5344694334132071,0.5344694334132071,0.9174753557963471
212,0.4880721223996717,0.9739628713586869,0.4880721223996717,0.6095142459688078,0.6095142459688078,1.213574392956816,0.5101294244518717,0.5101294244518717,0.9230414123755044
213,0.47732307814846847,0.9191758839584955,0.47732307814846847,0.6023906909014336,0.6023906909014336,1.153370113155285,0.5139490029284062,0.5139490029284062,0.9769662977938758
214,0.4740956661868334,0.9228972262237887,0.4740956661868334,0.6266683312876596,0.6266683312876596,1.1995804369137812,0.5275161393726145,0.5275161393726145,0.9559872580003839
215,0.4715725358577359,0.9420465835515351,0.4715725358577359,0.6397976641872537,0.6397976641872537,1.2359714518411256,0.5338727408693037,0.5338727408693037,0.9072636264861302
216,0.4790825871950567,0.9464927436512995,0.4790825871950567,0.6816188402955523,0.6816188402955523,1.2436510963692626,0.5580632349916996,0.5580632349916996,0.92962287620967
217,0.49012468451821467,0.9622133857134018,0.49012468451821467,0.6185085059572082,0.6185085059572082,1.199499131134871,0.4987177639517165,0.4987177639517165,0.893364805292534
218,0.4885072643607926,0.9412629750722012,0.4885072643607926,0.6406837359580704,0.6406837359580704,1.2875153459995212,0.5156938110599081,0.5156938110599081,0.8904331271867871
219,0.5052133754826638,0.9682911099509848,0.5052133754826638,0.603930454743679,0.603930454743679,1.1980935022397903,0.497644275199366,0.497644275199366,0.8751436758278143
220,0.4934153597469721,0.9446582449693366,0.4934153597469721,0.626649955153012,0.626649955153012,1.2152719492867208,0.516935286631111,0.516935286631111,0.9243323757756043
221,0.4810038400111337,0.9217909311020324,0.4810038400111337,0.643390302422382,0.643390302422382,1.229462772699395,0.5362875061180755,0.5362875061180755,0.9225090917032215
222,0.46138729987169486,0.8828205517433232,0.46138729987169486,0.6296162831919275,0.6296162831919275,1.2038115810868086,0.5127914334071502,0.5127914334071502,0.9177203289751831
223,0.46735166724545646,0.8873935154522381,0.46735166724545646,0.6208955427992933,0.6208955427992933,1.225047337311643,0.5024796046373499,0.5024796046373499,0.8842738217072119
224,0.5093063156719599,0.9592062303379825,0.5093063156719599,0.6341723158332332,0.6341723158332332,1.187953390260533,0.534491824739762,0.534491824739762,0.9719274583167715
225,0.4935095810469526,0.9397574806986505,0.4935095810469526,0.6223760768487879,0.6223760768487879,1.1990150834989615,0.5064782877914779,0.5064782877914779,0.8844298756496909
226,0.48751970864104044,0.9259097563350661,0.48751970864104044,0.6316374610585405,0.6316374610585405,1.2019401175827051,0.5563647710640012,0.5563647710640012,0.958776745122238
227,0.47880069929244806,0.9027179666343165,0.47880069929244806,0.6120953781976446,0.6120953781976446,1.2185034741046998,0.5040263592741872,0.5040263592741872,0.9022261345411009
228,0.47173247819976916,0.9330996743371842,0.47173247819976916,0.6238829890131498,0.6238829890131498,1.2281736601409017,0.5256617860939666,0.5256617860939666,0.9338804926369039
229,0.4832520690712408,0.9604836905860992,0.4832520690712408,0.5886140880475933,0.5886140880475933,1.2013391171191232,0.5075691101205257,0.5075691101205257,0.9112728885096939
230,0.46708485477017286,0.9280893681557564,0.46708485477017286,0.6608649607846946,0.6608649607846946,1.2453090727424556,0.5447020348701769,0.5447020348701769,0.9441857710875147
231,0.4817118403965027,0.9516699011688523,0.4817118403965027,0.710341965517617,0.710341965517617,1.2591430356137217,0.6132376139400569,0.6132376139400569,0.9853773921690228
232,0.4767187309367462,0.9382449681268855,0.4767187309367462,0.6335241737927774,0.6335241737927774,1.2699835873788143,0.5166547607829552,0.5166547607829552,0.9023468455204844
233,0.4718851680180318,0.9424385436103068,0.4718851680180318,0.6226437472571892,0.6226437472571892,1.2074726807191751,0.5236525171585665,0.5236525171585665,0.9183692225863167
234,0.46626965690921135,0.9267317810454253,0.46626965690921135,0.6184232346005313,0.6184232346005313,1.2081295560533378,0.5049458787641452,0.5049458787641452,0.9060835257403571
235,0.4638996743621517,0.9012513826958725,0.4638996743621517,0.6062584587376381,0.6062584587376381,1.2038034661549695,0.5235178470611572,0.5235178470611572,0.9150547901788946
236,0.4821244351455696,0.9497353998774509,0.4821244351455696,0.6535350272410723,0.6535350272410723,1.2687367040501976,0.5342948682435597,0.5342948682435597,0.9204061332869767
237,0.4652352774063632,0.9198881459906946,0.4652352774063632,0.6168415290321234,0.6168415290321234,1.2302351789370671,0.5046903891417817,0.5046903891417817,0.8800034555884211
238,0.48578335877026496,0.949728309227048,0.48578335877026496,0.6055833264448797,0.6055833264448797,1.1975040523140388,0.4863070504355977,0.4863070504355977,0.8807632472092646
239,0.49182781959409994,0.9331128681962355,0.49182781959409994,0.5718204172845123,0.5718204172845123,1.156491309205539,0.4928347518425861,0.4928347518425861,0.9058596680918221
240,0.525184621882541,0.9856846325444106,0.525184621882541,0.6202992633721675,0.6202992633721675,1.2608529770089956,0.4996290643706576,0.4996290643706576,0.8973318245272602
241,0.4757950706429634,0.9167289901586959,0.4757950706429634,0.666466560427227,0.666466560427227,1.2412420965847852,0.5567374202131316,0.5567374202131316,0.9224623527705712
242,0.48922517860168835,0.94707955572795,0.48922517860168835,0.6233957695417078,0.6233957695417078,1.2441969839054028,0.5246458494936237,0.5246458494936237,0.9027328060914381
243,0.48568485470459355,0.9361998860359647,0.48568485470459355,0.6096452300086221,0.6096452300086221,1.2366349722692402,0.49373135038914573,0.49373135038914573,0.9190587239145405
244,0.48764243180489164,0.9522613646248493,0.48764243180489164,0.6083959812447145,0.6083959812447145,1.2343063711798004,0.5061164966976369,0.5061164966976369,0.9432054727845693
245,0.5031593988268047,0.9567343516183797,0.5031593988268047,0.6151696874161637,0.6151696874161637,1.2272056143940748,0.5239225898990194,0.5239225898990194,0.9900423617289039
246,0.4555209042858839,0.9025729394948192,0.4555209042858839,0.6132675991765446,0.6132675991765446,1.23351345022881,0.5102691868789323,0.5102691868789323,0.9105803608205224
247,0.4685011234917866,0.8896533918767301,0.4685011234917866,0.6834999898540657,0.6834999898540657,1.309325687650586,0.5980855353915965,0.5980855353915965,1.032172484711685
248,0.48456768993542315,0.9413790670985203,0.48456768993542315,0.5811666089319004,0.5811666089319004,1.2081174988012235,0.5049535918781776,0.5049535918781776,0.9395387820590811
249,0.48873441604187673,0.9398292828925064,0.48873441604187673,0.6733969737821659,0.6733969737821659,1.3185828215779722,0.5808369476376599,0.5808369476376599,0.9977428819956773
250,0.4759927320235902,0.9322024312085291,0.4759927320235902,0.6389711190992435,0.6389711190992435,1.2462286777724267,0.5239086269422342,0.5239086269422342,0.8965486098939269
251,0.4775675407863539,0.8822479332181233,0.4775675407863539,0.5854404076877202,0.5854404076877202,1.1677128354643802,0.4907789266746463,0.4907789266746463,0.8894236129819909
252,0.478663434030672,0.9235986797196785,0.478663434030672,0.6135194265343844,0.6135194265343844,1.2147413793655821,0.5035582007342623,0.5035582007342623,0.917430901158101
253,0.4794494045252566,0.9528447306605254,0.4794494045252566,0.619477303535766,0.619477303535766,1.2463786634054121,0.5101702709234398,0.5101702709234398,0.9031907379231294
254,0.454121487349286,0.903743019147208,0.454121487349286,0.6028165527169695,0.6028165527169695,1.2501821321798396,0.47856732088190906,0.47856732088190906,0.8823552353483254
255,0.47071086710898946,0.8982181229873334,0.47071086710898946,0.6286233038050141,0.6286233038050141,1.2487744431631227,0.512764293728894,0.512764293728894,0.8994922838685999
256,0.4458934761935549,0.8831182476674936,0.4458934761935549,0.6075304789688197,0.6075304789688197,1.2329130666697214,0.4770368474130412,0.4770368474130412,0.887152692919345
257,0.44734955214862887,0.871505300346078,0.44734955214862887,0.588376426424817,0.588376426424817,1.2039390384334578,0.498679980976891,0.498679980976891,0.9233445359261265
258,0.43539429910420574,0.8490960697475137,0.43539429910420574,0.6029678555949106,0.6029678555949106,1.1965897992422583,0.5107674398495041,0.5107674398495041,0.9551844091920249
259,0.4474632230951039,0.878355111004798,0.4474632230951039,0.5873541591738567,0.5873541591738567,1.1554321347987273,0.514453245483282,0.514453245483282,0.9725442026165197
260,0.45366455304037123,0.9179310892727697,0.45366455304037123,0.6095997430525805,0.6095997430525805,1.2432994285212409,0.5138784697037617,0.5138784697037617,0.9268886881950729
261,0.4710869986384496,0.9008985184236089,0.4710869986384496,0.5973522912413448,0.5973522912413448,1.1965560392341654,0.4991583423760101,0.4991583423760101,0.9737494670718918
262,0.4807952580619097,0.9469269092559359,0.4807952580619097,0.6310086175516078,0.6310086175516078,1.32184324427749,0.49138455400030123,0.49138455400030123,0.8814368519115884
263,0.4487469363735583,0.8846357677684378,0.4487469363735583,0.6249301694191908,0.6249301694191908,1.203179030316343,0.5313686614728156,0.5313686614728156,0.9683811638183057
264,0.46315840851652323,0.9055737629355165,0.46315840851652323,0.6192363085855549,0.6192363085855549,1.2419121261845774,0.504097492640255,0.504097492640255,0.9277816128994316
265,0.4661249714092124,0.9216182110817818,0.4661249714092124,0.6085630913651034,0.6085630913651034,1.2470163568514652,0.5163816177208005,0.5163816177208005,0.935675553654821
266,0.46303153876526104,0.9051784106419662,0.46303153876526104,0.5987961197080721,0.5987961197080721,1.2042184400392386,0.5010305952479821,0.5010305952479821,0.8969393114791403
267,0.45798624325037346,0.9329560903008915,0.45798624325037346,0.5908415582696748,0.5908415582696748,1.2183294782275147,0.46792236357244826,0.46792236357244826,0.8800749624648405
268,0.4587157445972626,0.8819532385597811,0.4587157445972626,0.6132745529762239,0.6132745529762239,1.2477513448258437,0.47695167237565717,0.47695167237565717,0.8928198971774558
269,0.47065461452199436,0.9376698366846422,0.47065461452199436,0.5953967720836741,0.5953967720836741,1.2269200048849496,0.4998713786365422,0.4998713786365422,0.9130288436635556
270,0.4650206750611436,0.9091418811577981,0.4650206750611436,0.5749653983478764,0.5749653983478764,1.1744842148618089,0.4957197950086521,0.4957197950086521,0.9663135293051918
271,0.4531428381324553,0.8813843063132559,0.4531428381324553,0.5920913597930066,0.5920913597930066,1.242880762989688,0.47425750239204817,0.47425750239204817,0.8785547694198904
272,0.44436735723435905,0.8606945625020028,0.44436735723435905,0.5996601613302195,0.5996601613302195,1.3033664195735744,0.46044302532691084,0.46044302532691084,0.8620077626830145
273,0.4736100518538603,0.9210685755334471,0.4736100518538603,0.6171049790690607,0.6171049790690607,1.228354355154048,0.5418536581155908,0.5418536581155908,0.99093120814921
274,0.47034753320412687,0.8853731443044056,0.47034753320412687,0.6013981208148564,0.6013981208148564,1.226470931098367,0.5053759795108824,0.5053759795108824,0.9289502636753665
275,0.4627143130964135,0.9125913595323285,0.4627143130964135,0.6095712959993022,0.6095712959993022,1.2470043428243687,0.5120048395549978,0.5120048395549978,0.9350837076892214
276,0.45027300847617,0.9062389609753432,0.45027300847617,0.6271065886029725,0.6271065886029725,1.2608704674588023,0.515766593336149,0.515766593336149,0.9169141293977157
277,0.46324313451519566,0.891552019528565,0.46324313451519566,0.6207750548428003,0.6207750548428003,1.2485360691118481,0.5191919439621554,0.5191919439621554,0.9427008050505337
278,0.4442934676130783,0.8600713424473418,0.4442934676130783,0.5875521703364731,0.5875521703364731,1.2618950503508068,0.4644065576655264,0.4644065576655264,0.8442810292182218
279,0.44107530783003834,0.8690288528466031,0.44107530783003834,0.5960210695466162,0.5960210695466162,1.2283902675419027,0.4792547407951064,0.4792547407951064,0.872252315836314
280,0.45215567198888884,0.8713282010756508,0.45215567198888884,0.5905865122610172,0.5905865122610172,1.1988672591388283,0.5115732236672904,0.5115732236672904,0.9364137602849743
281,0.4410446269431453,0.8877711210810234,0.4410446269431453,0.6340983009157072,0.6340983009157072,1.2468329840825627,0.5238567026516864,0.5238567026516864,0.9140479280240238
282,0.4620135018640208,0.9044208597386514,0.4620135018640208,0.6147937282863225,0.6147937282863225,1.2477837255078013,0.505635752932716,0.505635752932716,0.9005518522869361
283,0.4346400240119094,0.863153389254012,0.4346400240119094,0.6065474148032329,0.6065474148032329,1.2685410203193206,0.5005800387331547,0.5005800387331547,0.8990115803295163
284,0.47442180825007435,0.910607547036909,0.47442180825007435,0.6040710840841663,0.6040710840841663,1.314450001323483,0.49568886884296215,0.49568886884296215,0.8923766511746851
285,0.462611844639694,0.9240000697050882,0.462611844639694,0.6475848254142152,0.6475848254142152,1.2568796448730006,0.5463857068360307,0.5463857068360307,1.0272279550722536
286,0.4284550141139888,0.8505092166723043,0.4284550141139888,0.5885264655936353,0.5885264655936353,1.2097346072920618,0.49539252819905755,0.49539252819905755,0.9231906051290845
287,0.4536554977674398,0.9027110828236847,0.4536554977674398,0.5904531109469019,0.5904531109469019,1.180672294434606,0.50730424618903,0.50730424618903,0.9195890569119263
288,0.4487689882161564,0.8841175689092408,0.4487689882161564,0.5857673498160939,0.5857673498160939,1.2187243292753847,0.4714820849076482,0.4714820849076482,0.8918933106103183
289,0.45127708022516,0.8788609486224257,0.45127708022516,0.5797659190435374,0.5797659190435374,1.173307402358185,0.4613005132165574,0.4613005132165574,0.8727676688055449
